node,node_type,degree,degree_centrality,betweenness_centrality,weighted_degree_n_transactions,total_amount,is_multi_trust_supplier,is_high_volume_supplier,is_hub_supplier
HERTFORDSHIRE COUNTY COUNCIL,supplier,1,0.0001890359168241966,0.0,6,572418.0,False,False,False
HERTFORDSHIRE DOMICILIARY SPECSAVERS,supplier,1,0.0001890359168241966,0.0,7,217891.99,False,False,False
HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,272,322696554.11,False,True,True
HERTS URGENT DENTAL CARE,supplier,1,0.0001890359168241966,0.0,12,431290.94,False,False,False
HESWALL & PENSBY GROUP PRACTICE,supplier,1,0.0001890359168241966,0.0,52,4875738.25,False,False,False
HESWALL AND PENSBY GROUP PRACTICE N85007,supplier,1,0.0001890359168241966,0.0,3,109843.38,False,False,False
HETHERINGTON GROUP PRACTICE,supplier,1,0.0001890359168241966,0.0,7,434581.5,False,False,False
HETTON GROUP PRACTICE,supplier,1,0.0001890359168241966,0.0,3,127037.74,False,False,False
HEWLETT PACKARD ENTERPRISE,supplier,1,0.0001890359168241966,0.0,10,1291298.66,False,False,False
HEYWOOD HEALTH,supplier,1,0.0001890359168241966,0.0,2,52088.0,False,False,False
HF TRUST,supplier,1,0.0001890359168241966,0.0,6,350743.0,False,False,False
HFMA,supplier,2,0.0003780718336483932,0.00022823447630566636,46,8655014.49,True,False,True
HH ASSOCIATES,supplier,1,0.0001890359168241966,0.0,32,7989251.72,False,False,False
HHR MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,4,308929.81,False,False,False
HI WELDRICK,supplier,1,0.0001890359168241966,0.0,5,127625.23999999999,False,False,False
HICOM TECHNOLOGY,supplier,1,0.0001890359168241966,0.0,18,10030402.15,False,False,False
HIGH GLADES MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,14,949369.63,False,False,False
HIGH ST SURGERY,supplier,1,0.0001890359168241966,0.0,10,526430.02,False,False,False
HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,supplier,1,0.0001890359168241966,0.0,3,78633.29000000001,False,False,False
HIGH STREET SURGERY,supplier,1,0.0001890359168241966,0.0,10,642011.38,False,False,False
HIGH STREET SURGERY WALSALL,supplier,1,0.0001890359168241966,0.0,16,1032837.74,False,False,False
HIGHAM FERRERS SURGERY,supplier,1,0.0001890359168241966,0.0,20,781119.18,False,False,False
HIGHBRIDGE MEDICAL CENTRE HIGHBRIDGE,supplier,1,0.0001890359168241966,0.0,4,315210.49,False,False,False
HIGHCLIFFE MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,9,292410.06,False,False,False
HIGHFIELD SURGERY BLACKPOOL,supplier,1,0.0001890359168241966,0.0,5,427871.72,False,False,False
HIGHFIELD SURGERY LEICESTER,supplier,1,0.0001890359168241966,0.0,6,172494.89,False,False,False
HIGHLANDS PRACTICE,supplier,1,0.0001890359168241966,0.0,13,886584.59,False,False,False
HIGHPARKS MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,8,462172.58,False,False,False
HIGHTOWN SURGERY,supplier,1,0.0001890359168241966,0.0,10,558223.98,False,False,False
HILDEBRAND S C & PARTNERS,supplier,1,0.0001890359168241966,0.0,54,4466680.62,False,False,False
HILL BARTON SURGERY EXETER,supplier,1,0.0001890359168241966,0.0,3,77675.67,False,False,False
HILL DICKINSON,supplier,1,0.0001890359168241966,0.0,35,5671409.17,False,False,False
HILLCREST SURGERY LONDON,supplier,1,0.0001890359168241966,0.0,5,211373.51,False,False,False
HILLINGDON HOSPITALS NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,489,164205435.49,False,True,True
HILLINGDON PRIMARY CARE CONFEDERATION,supplier,1,0.0001890359168241966,0.0,4,296333.0,False,False,False
HILLSIDE PRACTICE,supplier,1,0.0001890359168241966,0.0,11,750791.65,False,False,False
HILLTOPS MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,2,65358.0,False,False,False
HILLVIEW MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,2,56192.1,False,False,False
HINCKLEY & BOSWORTH MEDICAL ALLIANCE,supplier,1,0.0001890359168241966,0.0,17,1624751.07,False,False,False
HINDON SURGERY,supplier,1,0.0001890359168241966,0.0,8,381964.32,False,False,False
HINDUJA GLOBAL SOLUTIONS UK,supplier,1,0.0001890359168241966,0.0,102,48240474.58,False,False,False
HITACHI VANTARA,supplier,1,0.0001890359168241966,0.0,108,27135055.09,False,False,False
HM LAND REGISTRY,supplier,1,0.0001890359168241966,0.0,6,289577.44,False,False,False
HM PARTNERSHIP,supplier,1,0.0001890359168241966,0.0,5,168948.29,False,False,False
HM PRISON AND PROBATION SERVICE,supplier,1,0.0001890359168241966,0.0,1076,82759437.98,False,True,True
HM REVENUE & CUSTOMS,supplier,2,0.0003780718336483932,0.0,93,88878329.55,True,False,True
HMC KIMBERLEYLTD,supplier,1,0.0001890359168241966,0.0,5,278346.11,False,False,False
HODGKINSON J A,supplier,1,0.0001890359168241966,0.0,27,855849.0,False,False,False
HOLDEN & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,79376.11,False,False,False
HOLDERNESS HEALTH B81025,supplier,1,0.0001890359168241966,0.0,2,127637.56,False,False,False
HOLDERNESS HEALTH SOUTH HOLDERNESS MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,15,1063857.62,False,False,False
HOLGATESIDE CONSULTING,supplier,1,0.0001890359168241966,0.0,3,118113.91,False,False,False
HOLLAND HOUSE SURGERY,supplier,1,0.0001890359168241966,0.0,3,90751.26,False,False,False
HOLLIES SURGERY THE,supplier,1,0.0001890359168241966,0.0,3,101268.63,False,False,False
HOLLINSWOOD & PRIORSLEE M P,supplier,1,0.0001890359168241966,0.0,2,110193.15,False,False,False
HOLMHURST MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,11,580322.07,False,False,False
HOLSWORTHY HEALTH CENTRE HOLSWORTHY,supplier,1,0.0001890359168241966,0.0,18,1436713.6099999999,False,False,False
HOLY CROSS HOSPITAL,supplier,1,0.0001890359168241966,0.0,6,155759.0,False,False,False
HOME SIGHT UK,supplier,1,0.0001890359168241966,0.0,20,823223.25,False,False,False
HOMERTON HEALTHCARE NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,267,132786964.78,False,True,True
HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,217,189035011.94,False,True,True
HOMEWELL PRACTICE,supplier,1,0.0001890359168241966,0.0,7,487801.6,False,False,False
HONITON GROUP PRACTICE,supplier,1,0.0001890359168241966,0.0,6,296981.6,False,False,False
HONOR OAK GROUP PRACTICE,supplier,1,0.0001890359168241966,0.0,2,57244.6,False,False,False
HOOK & HARTLEY WINTNEY SURGERY,supplier,1,0.0001890359168241966,0.0,2,74521.64,False,False,False
HOOTSUITE MEDIA,supplier,1,0.0001890359168241966,0.0,6,239999.84,False,False,False
HOPE FARM MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,9,560297.34,False,False,False
HOPE FOR THE COMMUNITY CIC,supplier,1,0.0001890359168241966,0.0,5,215700.0,False,False,False
HOPE HOUSE HOSPICE,supplier,1,0.0001890359168241966,0.0,5,1645698.0,False,False,False
HOPE HOUSE SURGERY,supplier,1,0.0001890359168241966,0.0,17,2336402.76,False,False,False
HOPSCOTCH CONSULTING,supplier,1,0.0001890359168241966,0.0,2,59451.0,False,False,False
HOPWOOD MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,19,962839.1,False,False,False
HORDER HEALTHCARE,supplier,1,0.0001890359168241966,0.0,46,23442153.26,False,False,False
HORFIELD HEALTH CENTRE PROPERTY PARTNERSHIP,supplier,1,0.0001890359168241966,0.0,11,531457.44,False,False,False
HORIZON HEALTHCARE LEICESTER,supplier,1,0.0001890359168241966,0.0,2,179000.0,False,False,False
HOSPICE UK,supplier,1,0.0001890359168241966,0.0,20,223099506.5,False,False,False
HOSPISCARE,supplier,1,0.0001890359168241966,0.0,3,186728.09,False,False,False
HOSPITAL OF ST JOHN & ST ELIZABETH,supplier,1,0.0001890359168241966,0.0,16,10801400.0,False,False,False
HOUGHTON CLOSE SURGERY,supplier,1,0.0001890359168241966,0.0,4,267060.29,False,False,False
HOUGHTON MEDICAL GROUP,supplier,1,0.0001890359168241966,0.0,2,118134.2,False,False,False
HOUGHTON REGIS MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,3,233484.81,False,False,False
HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,supplier,1,0.0001890359168241966,0.0,209,50260805.78,False,True,True
HOUNSLOW CONSORTIUM,supplier,1,0.0001890359168241966,0.0,2,79083.0,False,False,False
HOUSE PARTNERSHIP THE,supplier,1,0.0001890359168241966,0.0,2,65153.56,False,False,False
HOUSTON B R M & PARTNERS,supplier,1,0.0001890359168241966,0.0,10,1112244.58,False,False,False
HOVETON & WROXHAM MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,2,96598.74,False,False,False
HOWARD HOUSE SURGERY,supplier,1,0.0001890359168241966,0.0,2,53519.2,False,False,False
HOXTON SURGERY,supplier,1,0.0001890359168241966,0.0,3,98762.13,False,False,False
HOYLAKE & MEOLS MEDICAL CENT,supplier,1,0.0001890359168241966,0.0,16,856576.74,False,False,False
HSL ANALYTICS,supplier,1,0.0001890359168241966,0.0,70,25574037.26,False,False,False
HSL FM,supplier,1,0.0001890359168241966,0.0,77,64156251.44,False,False,False
HTUN & PARTNERS,supplier,1,0.0001890359168241966,0.0,31,1755731.7,False,False,False
HUB PHARMACY,supplier,1,0.0001890359168241966,0.0,50,1472580.58,False,False,False
HUCKNALL ROAD MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,5,151599.4,False,False,False
HUGH STEEPER,supplier,1,0.0001890359168241966,0.0,31,1742218.31,False,False,False
HUGHES & PTNRS,supplier,1,0.0001890359168241966,0.0,6,224780.22,False,False,False
HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,supplier,1,0.0001890359168241966,0.0,18,46755930.25,False,False,False
HULL CITY COUNCIL,supplier,1,0.0001890359168241966,0.0,4,13091340.0,False,False,False
HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,supplier,1,0.0001890359168241966,0.0,1105,1525190363.92,False,True,True
HUMANKIND,supplier,1,0.0001890359168241966,0.0,22,2153827.4,False,False,False
HUMBER TEACHING NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,370,298827214.5,False,True,True
HUMBERSIDE GROUP OF LMC,supplier,1,0.0001890359168241966,0.0,3,194369.22,False,False,False
HUNT M J N & PARTNERS,supplier,1,0.0001890359168241966,0.0,11,699177.84,False,False,False
HUNTCLIFF SURGERY,supplier,1,0.0001890359168241966,0.0,3,91613.1,False,False,False
HUNTERCOMBE GROUPTHE,supplier,1,0.0001890359168241966,0.0,211,154915791.02,False,True,True
HUNTERCOMBE NEURO LTD TA FRENCHAY BIRU,supplier,1,0.0001890359168241966,0.0,43,13127203.51,False,False,False
HUNTINGDON ROAD SURGERY,supplier,1,0.0001890359168241966,0.0,10,420726.7,False,False,False
HURLEY CLINIC,supplier,1,0.0001890359168241966,0.0,35,13586447.139999999,False,False,False
HURLEY GROUP,supplier,1,0.0001890359168241966,0.0,93,41630433.71,False,False,False
HURLEY GROUP LIBERTY BRIDGE ROAD PRACTICE,supplier,1,0.0001890359168241966,0.0,16,2643642.9,False,False,False
HUSSAIN I & PARTNERS,supplier,1,0.0001890359168241966,0.0,18,857060.74,False,False,False
HYPERBARIC TREATMENT & TRAINING SERVICES,supplier,1,0.0001890359168241966,0.0,74,3909519.52,False,False,False
IAIN RENNIE GROVE HOUSE HOSPICE CARE,supplier,1,0.0001890359168241966,0.0,2,190300.0,False,False,False
IBM UK,supplier,1,0.0001890359168241966,0.0,324,97100218.82,False,True,True
IBSTOCK & BARLESTONE SURGERIES,supplier,1,0.0001890359168241966,0.0,2,53287.82,False,False,False
ICF CONSULTING SERVICES,supplier,1,0.0001890359168241966,0.0,7,583655.23,False,False,False
ID CROWD,supplier,1,0.0001890359168241966,0.0,4,299238.0,False,False,False
IDDON & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,191988.9,False,False,False
IDE LANE SURGERY EXETER,supplier,1,0.0001890359168241966,0.0,11,677665.62,False,False,False
IDLE MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,2,84958.09,False,False,False
IFIELD MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,21,1302731.33,False,False,False
IG MEDICAL,supplier,1,0.0001890359168241966,0.0,29,2279984.97,False,False,False
IGP CARE,supplier,1,0.0001890359168241966,0.0,3,116467.9,False,False,False
IIZUKA SOFTWARE TECHNOLOGIES,supplier,1,0.0001890359168241966,0.0,3,468480.0,False,False,False
ILCHESTER SURGERY,supplier,1,0.0001890359168241966,0.0,5,229747.74,False,False,False
ILEX VIEW MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,2,153683.36,False,False,False
ILFORD MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,29,4291223.4799999995,False,False,False
IMAGINE INDEPENDENCE,supplier,1,0.0001890359168241966,0.0,73,2334710.71,False,False,False
IMAGINEER CIC,supplier,1,0.0001890359168241966,0.0,2,186000.0,False,False,False
IMEARY STREET SURGERY,supplier,1,0.0001890359168241966,0.0,9,791352.48,False,False,False
IMMUNO IVD AB,supplier,1,0.0001890359168241966,0.0,36,2230594.07750184,False,False,False
IMPERIAL COLLEGE HEALTH PARTNERS,supplier,1,0.0001890359168241966,0.0,83,23828447.62,False,False,False
IMPERIAL COLLEGE LONDON,supplier,1,0.0001890359168241966,0.0,34,13600829.61,False,False,False
IMPERIAL SURGERY EXMOUTH,supplier,1,0.0001890359168241966,0.0,5,141175.03,False,False,False
IMPROVEMENT AND DEVELOPMENT AGENCY FOR LOCAL GOVERNMENT,supplier,1,0.0001890359168241966,0.0,36,6666376.2,False,False,False
IMPROVING HEALTH,supplier,1,0.0001890359168241966,0.0,4,193400.0,False,False,False
IN PRACTICE SYSTEMS,supplier,1,0.0001890359168241966,0.0,8,330000.0,False,False,False
INDEPENDENT LIVES,supplier,1,0.0001890359168241966,0.0,5,253555.0,False,False,False
INDIGO GENDER SERVICES,supplier,1,0.0001890359168241966,0.0,23,8325376.75,False,False,False
INFORMED GENOMICS,supplier,1,0.0001890359168241966,0.0,9,708680.0,False,False,False
INFORMED SOLUTIONS,supplier,1,0.0001890359168241966,0.0,52,2264823.0,False,False,False
INGEUS UK,supplier,1,0.0001890359168241966,0.0,85,26083788.29,False,False,False
INHEALTH,supplier,2,0.0003780718336483932,0.0,622,131028087.76,True,True,True
INHEALTH INTELLIGENCE,supplier,1,0.0001890359168241966,0.0,588,151000744.38,False,True,True
INITIAL MEDICAL SERVICES,supplier,1,0.0001890359168241966,0.0,114,3837968.4899999998,False,False,False
INITIAL WASHROOM HYGIENE,supplier,1,0.0001890359168241966,0.0,7,336405.74,False,False,False
INMIND HEALTHCARE GROUP,supplier,1,0.0001890359168241966,0.0,2,52704.0,False,False,False
INNOVA CARE CONCEPTS,supplier,1,0.0001890359168241966,0.0,76,28333820.46,False,False,False
INNOVAS CONSULTING SOLUTIONS,supplier,1,0.0001890359168241966,0.0,3,119500.0,False,False,False
INNOVATE UK,supplier,1,0.0001890359168241966,0.0,10,2943678.68,False,False,False
INNOVATION TRIBE,supplier,1,0.0001890359168241966,0.0,3,195430.0,False,False,False
INNOVATION UNIT LTD THE,supplier,1,0.0001890359168241966,0.0,3,218493.0,False,False,False
INOVEM,supplier,1,0.0001890359168241966,0.0,10,5285185.84,False,False,False
INSIGHT EXECUTIVE GROUP,supplier,1,0.0001890359168241966,0.0,15,6240207.51,False,False,False
INSIGHT HEALTH ECONOMICS,supplier,1,0.0001890359168241966,0.0,2,52800.0,False,False,False
INSOURCE,supplier,1,0.0001890359168241966,0.0,3,488400.0,False,False,False
INSPIRE DENTAL READING,supplier,1,0.0001890359168241966,0.0,7,200860.0,False,False,False
INSPIRING HOPE,supplier,1,0.0001890359168241966,0.0,2,87500.0,False,False,False
INSTITUTE FOR EMPLOYMENT STUDIES,supplier,1,0.0001890359168241966,0.0,3,257866.8,False,False,False
INSTITUTE FOR HEALTHCARE IMPROVEMENT,supplier,1,0.0001890359168241966,0.0,10,703878.444031,False,False,False
INSTITUTE OF HEALTH VISITING,supplier,1,0.0001890359168241966,0.0,2,132295.64,False,False,False
INTEGRAL BUSINESS SUPPORT,supplier,1,0.0001890359168241966,0.0,13,2039050.93,False,False,False
INTEGRATED CARE 24,supplier,1,0.0001890359168241966,0.0,83,31066467.669999998,False,False,False
INTEGRATED CARE PARTNERSHIP,supplier,1,0.0001890359168241966,0.0,17,1394973.3599999999,False,False,False
INTENSIVE CARE NATIONAL AUDIT AND RESEARCH CENTRE ICNARC,supplier,1,0.0001890359168241966,0.0,4,746685.0,False,False,False
INTERNATIONAL CONSORTIUM FOR HEALTH OUTCOMES MEASUREMENT,supplier,1,0.0001890359168241966,0.0,2,228000.0,False,False,False
INTERNATIONAL HEALTH TERMINOLOGY STANDARDS DEVELOPMENT ORGANISATION,supplier,1,0.0001890359168241966,0.0,2,969885.0927652,False,False,False
INTERNATIONAL HOSPITAL FEDERATION,supplier,1,0.0001890359168241966,0.0,2,56217.664284,False,False,False
INTEROPEN COMMUNITY INTEREST COMPANY,supplier,1,0.0001890359168241966,0.0,5,241005.0,False,False,False
INTERSYSTEMS,supplier,1,0.0001890359168241966,0.0,4,425097.31999999995,False,False,False
INTRAHEALTH,supplier,1,0.0001890359168241966,0.0,354,36447966.74,False,True,True
INVESTIGO,supplier,1,0.0001890359168241966,0.0,5,195804.0,False,False,False
INVESTING IN PEOPLE & CULTURE,supplier,1,0.0001890359168241966,0.0,6,347384.0,False,False,False
IPC,supplier,1,0.0001890359168241966,0.0,19,964022.98,False,False,False
IPLATO HEALTHCARE,supplier,1,0.0001890359168241966,0.0,15,3454213.51,False,False,False
IPROOV,supplier,1,0.0001890359168241966,0.0,8,2999244.49,False,False,False
IPSOS MARKET RESEARCH,supplier,1,0.0001890359168241966,0.0,56,16146730.790000001,False,False,False
IPSOS MORI NORTH,supplier,2,0.0003780718336483932,0.00026547282920475195,62,7998893.93,True,False,True
IQVIA,supplier,1,0.0001890359168241966,0.0,33,5092779.88,False,False,False
IRCHESTER HEALTH CENTRE,supplier,1,0.0001890359168241966,0.0,16,513856.92,False,False,False
IRELAND WOOD & HORSFORTH MEDICAL PRACTICE B86044,supplier,1,0.0001890359168241966,0.0,2,60672.46000000001,False,False,False
IRIS DOMICILLIARY SERVICES,supplier,1,0.0001890359168241966,0.0,3,157351.97,False,False,False
IRNHAM LODGE TOWNSEND ROAD MINEHEAD,supplier,1,0.0001890359168241966,0.0,3,163499.73,False,False,False
IRWELL MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,2,55460.78,False,False,False
IRWIN MITCHELL,supplier,1,0.0001890359168241966,0.0,3,150360.0,False,False,False
ISCA MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,3,115079.25,False,False,False
ISIO GROUP,supplier,1,0.0001890359168241966,0.0,34,2431817.7,False,False,False
ISLAND CITY PRACTICE,supplier,1,0.0001890359168241966,0.0,4,122142.3,False,False,False
ISLAND HEALTH,supplier,1,0.0001890359168241966,0.0,12,1421695.78,False,False,False
ISLE OF MAN GOVERNMENT,supplier,1,0.0001890359168241966,0.0,3,251570.97,False,False,False
ISLE OF WIGHT NHS TRUST,supplier,2,0.0003780718336483932,0.00022823447630566636,536,155824987.17000002,True,True,True
ISLINGTON COUNCIL,supplier,1,0.0001890359168241966,0.0,9,4719750.0,False,False,False
ISSA MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,23,2092243.82,False,False,False
IVEL MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,4,309727.44999999995,False,False,False
IVORY CLINIC THE,supplier,1,0.0001890359168241966,0.0,2,147333.34,False,False,False
IVRY STREET MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,14,883052.94,False,False,False
IVY COURT SURGERY,supplier,1,0.0001890359168241966,0.0,28,5012632.45,False,False,False
IVY GROVE SURGERY,supplier,1,0.0001890359168241966,0.0,2,55511.08,False,False,False
J GRANNELL,supplier,1,0.0001890359168241966,0.0,4,123623.65,False,False,False
JACOB & JOE,supplier,1,0.0001890359168241966,0.0,40,2425779.83,False,False,False
JALAL PRACTICE,supplier,1,0.0001890359168241966,0.0,7,831984.58,False,False,False
JAMES ALEXANDER FAMILY PRACTICE,supplier,1,0.0001890359168241966,0.0,14,1276907.14,False,False,False
JAMES COCHRANE PRACTICE,supplier,1,0.0001890359168241966,0.0,5,486980.92,False,False,False
JAMES FISHER MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,12,680310.96,False,False,False
JAMES HOPKINS TRUST,supplier,1,0.0001890359168241966,0.0,6,541252.0,False,False,False
JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,459,193165443.5,False,True,True
JAMES STREET FAMILY PRACTICE,supplier,1,0.0001890359168241966,0.0,24,1968264.85,False,False,False
JAMES STREET GROUP PRACTICE,supplier,1,0.0001890359168241966,0.0,6,864555.9800000001,False,False,False
JAMES WIGG PRACTICE,supplier,1,0.0001890359168241966,0.0,4,135739.53,False,False,False
JAMISON & PARTNERS,supplier,1,0.0001890359168241966,0.0,8,374572.33,False,False,False
JAS B B & PARTNERS,supplier,1,0.0001890359168241966,0.0,27,747621.21,False,False,False
JENNER HEALTHCARE,supplier,1,0.0001890359168241966,0.0,10,501757.79,False,False,False
JERICO HEALTH CENTRE BOGDANOR,supplier,1,0.0001890359168241966,0.0,9,325610.08,False,False,False
JESSIE MAY TRUST,supplier,1,0.0001890359168241966,0.0,5,623122.0,False,False,False
JEZIERSKI & PARTNERS,supplier,1,0.0001890359168241966,0.0,19,1598748.91,False,False,False
JNETICS,supplier,1,0.0001890359168241966,0.0,2,68850.0,False,False,False
JOHN PLUMMER & ASSOCIATES,supplier,1,0.0001890359168241966,0.0,3,92652.0,False,False,False
