record_id,source,entity,supplier,date,amount,category,period,is_new_supplier,anomaly_score,top_shap_feature,top_shap_value
199099,NHS_England,NHS England,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2024-12-31,9595017.93,Services from other NHS bodies,post_covid,0,0.09275002852190628,supplier_txn_seq,3.438075312853443
249055,NHS_England,NHS England,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2024-09-30,12869510.0,Services from other NHS bodies,post_covid,0,0.09254277287461299,supplier_txn_seq,2.7455171304690893
229373,NHS_England,NHS England,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,2024-12-31,17556000.0,Services from other NHS bodies,post_covid,0,0.0924367102762641,supplier_txn_seq,2.9800505576416256
118972,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2024-09-30,8953770.87,Services from other NHS bodies,post_covid,0,0.09226392725757271,supplier_txn_seq,3.6894705982404976
262107,NHS_England,NHS England,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2022-01-31,40876300.0,Services from other NHS bodies,covid,0,0.09225452096998199,log_amount,1.9871170002351757
272257,NHS_England,NHS England,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2024-09-30,24058331.5,Services from other NHS bodies,post_covid,0,0.09204168501303156,supplier_txn_seq,2.052474832340042
264791,NHS_England,NHS England,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2024-09-30,19485617.59,Services from other NHS bodies,post_covid,0,0.09177932776916886,supplier_txn_seq,2.935726520722
118862,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2024-07-31,19374059.0,Services from other NHS bodies,post_covid,0,0.09146447317173534,supplier_txn_seq,3.8074329192214593
198900,NHS_England,NHS England,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2024-06-30,29147803.8,Services from other NHS bodies,post_covid,0,0.09145898819630782,supplier_txn_seq,3.142427394510605
154993,NHS_England,NHS England,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2024-03-31,13502075.08,Services from other NHS bodies,post_covid,0,0.0913758795702192,supplier_txn_seq,3.8000319633385837
228531,NHS_England,NHS England,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,2022-01-31,33046000.0,Services from other NHS bodies,covid,0,0.09131566010121517,log_amount,1.9790838401207747
55226,NHS_England,NHS England,BARTS HEALTH NHS TRUST,2023-12-31,25787132.25,Services from other NHS bodies,post_covid,0,0.09127670150396838,supplier_txn_seq,2.4052944342123967
198031,NHS_England,NHS England,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2022-01-31,36374900.0,Services from other NHS bodies,covid,0,0.09115930676769679,log_amount,2.007149932959111
193171,NHS_England,NHS England,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2023-01-31,30504347.22,Services from other NHS bodies,post_covid,0,0.09082082546345693,supplier_txn_seq,2.396245958568668
78819,NHS_England,NHS England,CIRCLE HEALTH HOLDINGS LTD,2022-12-31,4648067.0,Purchase of healthcare from non-NHS bodies,post_covid,0,0.09080130938260089,days_since_last_txn,3.502084174764658
198673,NHS_England,NHS England,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2023-12-31,21868032.15,Services from other NHS bodies,post_covid,0,0.09078459429053043,supplier_txn_seq,2.599081598826297
118767,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2024-05-31,23957926.67,Services from other NHS bodies,post_covid,0,0.09078127668159697,supplier_txn_seq,3.8321843706479237
118135,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2023-07-31,16536533.0,Education and training,post_covid,0,0.09072900052100485,supplier_txn_seq,3.126458636704362
264282,NHS_England,NHS England,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2023-01-31,37230717.37,Services from other NHS bodies,post_covid,0,0.0906645837168032,supplier_txn_seq,2.2979768902760367
118344,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2023-10-31,17264243.25,Services from other NHS bodies,post_covid,0,0.09058074353706758,supplier_txn_seq,3.4902506658925825
145724,NHS_England,NHS England,LEEDS TEACHING HOSPITALS NHS TRUST,2024-12-31,16923500.0,Services from other NHS bodies,post_covid,0,0.0904035828430152,supplier_txn_seq,2.9256599011276165
198720,NHS_England,NHS England,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2024-01-31,22317198.82,Services from other NHS bodies,post_covid,0,0.09022447120244403,supplier_txn_seq,2.9737561952787006
265901,NHS_England,NHS England,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,2024-09-30,22158405.15,Services from other NHS bodies,post_covid,0,0.08974061916228926,supplier_txn_seq,2.55328699039144
198277,NHS_England,NHS England,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2023-01-31,37074261.99,Services from other NHS bodies,post_covid,0,0.0897278728526193,supplier_txn_seq,2.2707302323052776
265958,NHS_England,NHS England,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,2024-12-31,22809785.96,Services from other NHS bodies,post_covid,0,0.08970146916676858,supplier_txn_seq,2.5297302388978804
118526,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2024-01-31,6968260.74,Services from other NHS bodies,post_covid,0,0.08968307725414137,supplier_txn_seq,4.0658101622737055
118990,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2024-10-31,26047146.45,Education and training,post_covid,0,0.08963557038048497,supplier_txn_seq,3.703180304846242
55690,NHS_England,NHS England,BARTS HEALTH NHS TRUST,2024-12-31,14323507.83,Services from other NHS bodies,post_covid,0,0.0895908463714814,supplier_txn_seq,3.0787395454732502
196716,NHS_England,NHS England,OUTCOMES BASED HEALTHCARE LTD,2023-04-30,10800000.0,Capital,post_covid,0,0.0895021572067709,days_since_last_txn,3.4244535661275886
4416,Bradford_Teaching_Hospitals,Bradford Teaching Hospitals NHS Foundation Trust,ANDRAC LTD,2020-11-30,880.0,Med & Surg Equip Disp,covid,1,0.08944988691862632,is_new_supplier,3.5115872460447957
139857,NHS_England,NHS England,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2024-12-31,3757170.17,Services from other NHS bodies,post_covid,0,0.08939735690706563,supplier_txn_seq,3.6230669179175816
260725,NHS_England,NHS England,UNI HOSPITAL SOUTHAMPTON NHS FT,2024-12-31,20364431.32,Services from other NHS bodies,post_covid,0,0.08937019982660077,supplier_txn_seq,2.6842472362733263
138796,NHS_England,NHS England,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2022-02-28,36921200.0,Services from other NHS bodies,post_covid,0,0.08935711062823448,supplier_txn_seq,1.994276545567809
169282,NHS_England,NHS England,NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2023-12-31,29816666.67,Services from other NHS bodies,post_covid,0,0.08934370573022232,supplier_txn_seq,2.150629469179555
155436,NHS_England,NHS England,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2024-12-31,7306300.5,Services from other NHS bodies,post_covid,0,0.08931570661332011,supplier_txn_seq,3.644695035704521
192981,NHS_England,NHS England,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2022-02-28,32643300.0,Services from other NHS bodies,post_covid,0,0.08920119895416789,supplier_txn_seq,2.087185582177283
154011,NHS_England,NHS England,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2022-01-31,17778000.0,Services from other NHS bodies,covid,0,0.08893585150983552,supplier_txn_seq,2.1769774501030517
145647,NHS_England,NHS England,LEEDS TEACHING HOSPITALS NHS TRUST,2024-10-31,33576145.69,Education and training,post_covid,0,0.08889209802834186,supplier_txn_seq,2.814969017832779
131535,NHS_England,NHS England,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2023-12-31,22512505.91,Services from other NHS bodies,post_covid,0,0.08877941502959319,supplier_txn_seq,2.409917443413343
218560,NHS_England,NHS England,ROYAL FREE LONDON NHS FOUNDATION TRUST,2024-09-30,17596076.42,Services from other NHS bodies,post_covid,0,0.08876281008880671,supplier_txn_seq,2.9497987430545396
145355,NHS_England,NHS England,LEEDS TEACHING HOSPITALS NHS TRUST,2023-12-31,16001250.0,Services from other NHS bodies,post_covid,0,0.08846550006836429,supplier_txn_seq,2.260360493931503
118599,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2024-02-29,15121569.68,Education and training,post_covid,0,0.08845229485726624,supplier_txn_seq,4.053782904995203
154978,NHS_England,NHS England,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2024-03-31,10497845.0,Services from other NHS bodies,post_covid,0,0.08836762840787815,supplier_txn_seq,3.8459085105234285
145208,NHS_England,NHS England,LEEDS TEACHING HOSPITALS NHS TRUST,2023-07-31,28679000.0,Services from other NHS bodies,post_covid,0,0.08830036543371345,supplier_txn_seq,2.2135826691497797
154967,NHS_England,NHS England,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2024-03-31,6319104.92,Services from other NHS bodies,post_covid,0,0.0882794878051768,supplier_txn_seq,3.7846150988215483
118525,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2024-01-31,6520648.0,Services from other NHS bodies,post_covid,0,0.08822999197483838,supplier_txn_seq,4.0828289724048785
144856,NHS_England,NHS England,LEEDS TEACHING HOSPITALS NHS TRUST,2022-01-31,45150800.0,Services from other NHS bodies,covid,0,0.08822146898531669,log_amount,2.001742397090859
155435,NHS_England,NHS England,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2024-12-31,7109527.41,Services from other NHS bodies,post_covid,0,0.08814176418600272,supplier_txn_seq,3.6468680774636906
55405,NHS_England,NHS England,BARTS HEALTH NHS TRUST,2024-04-30,25924169.5,Services from other NHS bodies,post_covid,0,0.08805297488035269,supplier_txn_seq,2.9637783270508766
118886,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2024-08-31,23957926.67,Services from other NHS bodies,post_covid,0,0.0879464818486635,supplier_txn_seq,3.6760367267175025
118795,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2024-06-30,11131318.54,Services from other NHS bodies,post_covid,0,0.08781126346306345,supplier_txn_seq,3.8858648032716414
263409,NHS_England,NHS England,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2024-12-31,6604796.25,Services from other NHS bodies,post_covid,0,0.08770721725152841,supplier_txn_seq,3.6635287534936682
193564,NHS_England,NHS England,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2024-03-31,29376106.92,Services from other NHS bodies,post_covid,0,0.08768233969371098,supplier_txn_seq,3.025312459999092
117890,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2023-01-31,15256133.5,Services from other NHS bodies,post_covid,0,0.08762975696021713,supplier_txn_seq,2.903767561143931
154966,NHS_England,NHS England,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2024-02-29,17015314.0,Education and training,post_covid,0,0.08752974485187137,supplier_txn_seq,3.9671136514626575
139556,NHS_England,NHS England,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2024-04-30,17834792.58,Services from other NHS bodies,post_covid,0,0.08735742881772313,supplier_txn_seq,3.2846706933418313
155292,NHS_England,NHS England,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2024-09-30,7076754.5,Services from other NHS bodies,post_covid,0,0.08725078314718826,supplier_txn_seq,3.721387754128111
262328,NHS_England,NHS England,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2023-01-31,34544756.16,Services from other NHS bodies,post_covid,0,0.08723616519349664,supplier_txn_seq,2.226759292688413
241463,NHS_England,NHS England,SPECSAVERS OPTICIANS,2020-08-31,89097.0,General Opthalmic services,covid,0,0.0871949054265807,supplier_txn_seq,4.094071500558596
193200,NHS_England,NHS England,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2023-02-28,34566928.22,Services from other NHS bodies,post_covid,0,0.08718139963995075,supplier_txn_seq,2.4918724949105098
119154,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2024-12-31,6264620.58,Services from other NHS bodies,post_covid,0,0.08708526919772863,supplier_txn_seq,3.6740902715420574
229264,NHS_England,NHS England,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,2024-09-30,17556000.0,Services from other NHS bodies,post_covid,0,0.08705118661296785,supplier_txn_seq,2.880303281888416
192757,NHS_England,NHS England,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2020-11-30,33045200.0,Services from other NHS bodies,covid,0,0.08700714641005147,log_amount,1.9485628800074015
119039,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2024-10-31,19374059.0,Services from other NHS bodies,post_covid,0,0.08695436238433618,supplier_txn_seq,3.74246488893407
153726,NHS_England,NHS England,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2021-01-31,48392700.0,Services from other NHS bodies,covid,0,0.08665768115209971,log_amount,2.0232703503962077
145415,NHS_England,NHS England,LEEDS TEACHING HOSPITALS NHS TRUST,2024-01-31,28679000.0,Services from other NHS bodies,post_covid,0,0.08663517775366969,supplier_txn_seq,2.6839430708532745
119119,NHS_England,NHS England,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,2024-11-30,19374059.0,Services from other NHS bodies,post_covid,0,0.08650420180330987,supplier_txn_seq,3.5876117384155215
