supplier,total_transactions,total_spend,mean_transaction_amount,ml_anomaly_rate,mean_ml_anomaly_score,rule_flag_rate,is_network_hub,composite_risk_score,risk_tier,community_id,community_size
UNIVERSITY HEALTH CENTRE,6,228771.98,38128.66333333334,0.0,-0.1212598870888976,0.0,False,38.30536265432099,Low,,
DR PJI HALL & PARTNERS,9,467227.97,51914.21888888889,0.0,-0.1212603396304458,0.0,False,38.2957175925926,Low,,
GREENSIDE MEDICAL PRACTICE,8,558060.47,69757.55875,0.0,-0.1213591300924042,0.0,False,38.25713734567901,Low,2.0,317.0
DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,243,63601778.65,261735.71460905348,0.0,-0.1592279629652505,0.0946502057613168,True,38.24266975308642,Low,,
EVERGREEN PRACTICE,21,1434260.24,68298.10666666666,0.0,-0.1214586892933497,0.0,False,38.22820216049382,Low,,
STURMINSTER NEWTON PRACTICE,19,1312856.63,69097.71736842104,0.0,-0.1215306582234629,0.0,False,38.21855709876543,Low,,
CLAIRE CAIRNS ASSOCIATES LTD,50,2410382.98,48207.6596,0.0,-0.1556954796581983,0.08,False,38.20891203703703,Low,,
BRADFORD METROPOLITAN DISTRICT COUNCIL,17,931159.0,54774.05882352941,0.0,-0.1514648255536076,0.0588235294117647,False,38.19926697530864,Low,1.0,552.0
FRESENIUS MEDICAL CARE RENAL SERVICES LTD,427,31769745.35,74402.21393442624,0.0,-0.1535181745984218,0.0679156908665105,False,38.19444444444444,Low,,
CREWKERNE HEALTH CENTRE MIDDLE PATH CREWKERNE,13,1031064.64,79312.66461538462,0.0,-0.1215723945481046,0.0,False,38.18962191358024,Low,,
VISIONCARE AT HOME NORTHWEST LTD,10,324759.51,32475.951,0.0,-0.1216035802978097,0.0,False,38.16068672839506,Low,,
BLAKE MORGAN LLP,59,3009937.56,51015.89084745763,0.0,-0.1497971530972491,0.0508474576271186,False,38.15586419753086,Low,,
BARTON HOUSE SURGERY,8,824681.2999999999,103085.1625,0.0,-0.1216494299682022,0.0,False,38.14139660493827,Low,,
DRC LOCUMS LIMITED,5,114222.54,22844.508,0.0,-0.1216660713759494,0.0,False,38.13175154320987,Low,,
PUTNEYMEAD GROUP MEDICAL PRACTICE,8,645579.13,80697.39125,0.0,-0.1217212241330306,0.0,False,38.11246141975308,Low,,
DE MONTFORT UNIVERSITY,47,3493797.0300000003,74336.1070212766,0.0,-0.1633125698891119,0.1063829787234042,False,38.107638888888886,Low,0.0,590.0
NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,145,31296186.81,215835.77110344823,0.0,-0.1635778125197436,0.1103448275862069,False,38.0883487654321,Low,,
WIRRAL COMMUNITY NHS TRUST,6,766869.25,127811.54166666669,0.0,-0.184840280066673,0.1666666666666666,False,38.06905864197531,Low,,
AHSAN OPTICAL LTD,9,365515.85,40612.87222222222,0.0,-0.1218147761026642,0.0,False,38.06423611111111,Low,,
CENTRAL SURGERY BARTON HUMBER,20,1269177.66,63458.883,0.0,-0.122227351653407,0.0,False,38.02565586419753,Low,,
D T COMMISSIONING AND CONSULTANCY SERVICES LTD,6,266360.0,44393.333333333336,0.0,-0.1223526506046243,0.0,False,37.99672067901234,Low,,
OAK TREE BARNET LTD TA ELLERN MEDE BARNET,95,3122830.0,32871.89473684211,0.0,-0.1663888031858859,0.1157894736842105,False,37.96296296296296,Low,,
PROFESSIONAL RECORD STANDARDS BODY,113,7854355.94,69507.5746902655,0.0,-0.1677862936933852,0.1238938053097345,True,37.96296296296296,Low,0.0,590.0
CIPD ENTERPRISES LTD,10,1543602.06,154360.206,0.0,-0.1223756337255718,0.0,False,37.958140432098766,Low,,
CARE UK LTD,36,10029253.12,278590.3644444445,0.0,-0.1515055906250488,0.0555555555555555,False,37.93402777777777,Low,,
RED & GREEN PRACTICES,26,1559000.9,59961.57307692307,0.0,-0.1224514842193414,0.0,False,37.929205246913575,Low,,
WW GBR LTD,39,2264475.22,58063.46717948718,0.0,-0.1560585517461753,0.0769230769230769,False,37.91473765432099,Low,,
"NHS HAMBLETON, RICHMONDSHIRE AND WHITBY CCG",7,896057.8,128008.25714285715,0.0,-0.1224736832445119,0.0,False,37.90991512345679,Low,,
QUALITAS CONSORTIUM UK LTD,70,2377820.0,33968.857142857145,0.0,-0.1469147104534099,0.0285714285714285,False,37.89544753086419,Low,,
ABBEY HOUSE MEDICAL PRACTICE,21,2488438.22,118497.0580952381,0.0,-0.1225543460553797,0.0,False,37.87133487654321,Low,,
BURY GP PRACTICES LTD,9,416102.28,46233.58666666667,0.0,-0.1225810822704769,0.0,False,37.86168981481481,Low,,
DR IH IBRAHIM & PARTNERS,18,862056.42,47892.02333333334,0.0,-0.1226489212003933,0.0,False,37.85204475308642,Low,,
OVIVA UK LTD,58,3431393.27,59161.95293103448,0.0,-0.1635457054385116,0.1034482758620689,False,37.83757716049382,Low,,
SOUTHOVER SURGERY TORQUAY,8,321391.87,40173.98375,0.0,-0.1227585071825938,0.0,False,37.80381944444444,Low,,
KC HOLIDAY DIALYSIS CENTRE,19,616480.0,32446.315789473683,0.0,-0.12281477695281,0.0,False,37.79417438271605,Low,,
CITY UNIVERSITY,5,470325.0,94065.0,0.0,-0.1228678254408968,0.0,False,37.78452932098765,Low,,
ATOS IT SERVICES UK LTD,233,25596157.83,109854.75463519312,0.0,-0.1607709464226309,0.0944206008583691,False,37.779706790123456,Low,,
PARK ROAD MEDICAL PRACTICE SHEPTON MALLET,8,732895.13,91611.89125,0.0,-0.1228739244233268,0.0,False,37.76523919753086,Low,,
PREMIER PRIMARYCARE LTD,26,1831051.34,70425.05153846154,0.0,-0.1228822309925886,0.0,False,37.75559413580247,Low,,
SCHOOL HILL MEDICAL PRACTICE,13,596897.04,45915.15692307693,0.0,-0.1229671843545413,0.0,False,37.73630401234568,Low,,
EMS GROUP SOLUTIONS LTD,21,2842183.07,135342.05095238093,0.0,-0.1612163503873364,0.0952380952380952,False,37.73630401234568,Low,,
NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,173,58992693.4,340998.2277456647,0.0,-0.1513577981553086,0.0520231213872832,False,37.73148148148148,Low,5.0,91.0
HERSCHEL MEDICAL CENTRE,17,1547412.84,91024.28470588235,0.0,-0.1230017458151346,0.0,False,37.726658950617285,Low,,
NHS NENE CCG,36,5971931.3100000005,165886.9808333333,0.0,-0.166342408873103,0.1111111111111111,True,37.6929012345679,Low,2.0,317.0
UNIVERSITY OF CENTRAL LANCASHIRE,46,5730135.85,124568.17065217393,0.0,-0.1717148768620319,0.1304347826086956,False,37.6929012345679,Low,0.0,590.0
DR THOMAS & PARTNER,9,741905.53,82433.94777777778,0.0,-0.1232624560753765,0.0,False,37.65914351851852,Low,,
QUAY HEALTH SOLUTIONS CIC,25,2475589.81,99023.5924,0.0,-0.1233146317114295,0.0,False,37.62056327160494,Low,,
GLEN DIMPLEX HOME APPLIANCES,11,801274.8,72843.16363636364,0.0,-0.1605645530307386,0.0909090909090909,False,37.60609567901234,Low,1.0,552.0
LINDUM GROUP LTD,11,1037169.03,94288.09363636364,0.0,-0.1606784140882771,0.0909090909090909,False,37.58680555555556,Low,,
MINDRAY (UK) LTD,9,583531.1,64836.788888888885,0.0,-0.1234261758442823,0.0,False,37.56269290123456,Low,,
FORTIUS LONDON LTD,14,4446541.0,317610.0714285714,0.0,-0.1560432019304443,0.0714285714285714,False,37.55787037037037,Low,,
DARWIN MEDICAL PRACTICE,22,998593.53,45390.615,0.0,-0.1234922447156908,0.0,False,37.55304783950617,Low,,
SWANSEA BAY UNIVERSITY HEALTH BOARD,23,2142891.15,93169.1804347826,0.0,-0.1601364608178325,0.0869565217391304,False,37.52893518518518,Low,,
LINGFIELD SURGERY,21,1186453.95,56497.80714285714,0.0,-0.123597642573145,0.0,False,37.51446759259259,Low,,
KALEIDOSCOPE PLUS GROUP,23,1094461.07,47585.26391304348,0.0,-0.1236308946270157,0.0,False,37.4951774691358,Low,,
NORMANBY MEDICAL CENTRE,21,997323.93,47491.61571428572,0.0,-0.1236415065660241,0.0,False,37.485532407407405,Low,,
HOLMHURST MEDICAL CENTRE,11,580322.07,52756.55181818181,0.0,-0.1237524391126863,0.0,False,37.43730709876543,Low,,
SPENCER PRIVATE HOSPITAL,32,7618126.0,238066.4375,0.0,-0.162322876992618,0.09375,False,37.39872685185185,Low,,
ST CATHERINE'S SURGERY,63,4958578.88,78707.60126984127,0.0,-0.1514357879019937,0.0476190476190476,False,37.38425925925925,Low,,
WAVENET LTD,113,17473285.59,154630.84592920353,0.0,-0.1628066947040143,0.0973451327433628,False,37.38425925925925,Low,,
G ASKEW,13,1013370.23,77951.55615384615,0.0,-0.1238784371300217,0.0,False,37.379436728395056,Low,,
WAVEMAKER,22,1459957.6,66361.70909090909,0.0,-0.1512239776636922,0.0454545454545454,False,37.326388888888886,Low,,
CROSS ROAD SURGERY,17,2056683.15,120981.36176470589,0.0,-0.1240368606343704,0.0,False,37.32156635802469,Low,,
BATES IT LTD,12,413186.57,34432.214166666665,0.0,-0.1241479720559094,0.0,False,37.3022762345679,Low,,
NHS REDDITCH AND BROMSGROVE CCG,6,1884840.0,314140.0,0.0,-0.1241792974471894,0.0,False,37.29263117283951,Low,,
DR B AHMED & PARTNERS,9,656799.24,72977.69333333333,0.0,-0.1242670823792764,0.0,False,37.26369598765432,Low,,
STAFFORDSHIRE UNIVERSITY,22,1987929.59,90360.43590909091,0.0,-0.161844491598641,0.0909090909090909,False,37.25887345679012,Low,,
JANSSEN-CILAG LTD,6,181699.87,30283.311666666665,0.0,-0.1243419390106418,0.0,False,37.25405092592592,Low,,
DADGE DALBY MCCOLE & PARTNERS,12,656196.66,54683.055,0.0,-0.1243555120854245,0.0,False,37.244405864197525,Low,,
DR YOUNG G B & PARTNERS,24,1092016.04,45500.668333333335,0.0,-0.1243968491383422,0.0,False,37.22511574074074,Low,,
BENENDEN HOSPITAL TRUST,26,8648521.94,332635.4592307692,0.0,-0.1504987513095516,0.0384615384615384,False,37.20582561728395,Low,,
MANCHESTER METROPOLITAN UNIVERSITY,12,3393076.0,282756.3333333333,0.0,-0.1245347269709341,0.0,False,37.18653549382716,Low,,
GENERAL PRACTICE TASKFORCE (GPTF) LTD,9,922197.37,102466.37444444445,0.0,-0.1246550319108815,0.0,False,37.147955246913575,Low,,
HALFWAY SURGERY,14,807480.17,57677.155000000006,0.0,-0.1246828680256976,0.0,False,37.13831018518518,Low,,
THREE SIXTY ONE DEGREES,5,455229.09,91045.818,0.0,-0.124802573013249,0.0,False,37.09008487654321,Low,,
CLARE HOUSE SURGERY,24,1455650.16,60652.09,0.0,-0.1248347355642961,0.0,False,37.08043981481481,Low,,
CERNER LTD,84,6898215.1,82121.60833333332,0.0,-0.1521200211924267,0.0476190476190476,False,37.06597222222222,Low,,
WEYMOUTH STREET HOSPITAL,31,8068621.0,260278.09677419355,0.0,-0.1556947580459004,0.064516129032258,False,37.05632716049382,Low,,
DELTASCHEME LTD,10,619496.0,61949.6,0.0,-0.124983062177036,0.0,False,37.051504629629626,Low,,
SYNERGY HEALTH MANAGED SERVICES LTD,37,2960969.17,80026.19378378378,0.0,-0.1493866116831399,0.027027027027027,False,37.04668209876543,Low,,
PAUL STRICKLAND SCANNER CENTRE,78,15643605.6,200559.0461538461,0.0,-0.1482056399042429,0.0128205128205128,False,37.04668209876543,Low,,
ALLIANCE FOR BETTER CARE LTD,32,1460142.74,45629.460625,0.0,-0.1499332355183604,0.03125,False,37.03703703703704,Low,,
GAZPROM MARKETING & TRADING RETAIL LTD,41,2317959.25,56535.59146341463,0.0,-0.1490067358539924,0.024390243902439,False,37.02739197530864,Low,,
DH OPCO UK LTD,8,785799.48,98224.935,0.0,-0.1250891272243908,0.0,False,37.02256944444444,Low,,
NEW POND ROW PRACTICE,15,1054134.12,70275.60800000001,0.0,-0.1252384025182193,0.0,False,36.99363425925926,Low,,
VACCINATION UK LTD,356,45565113.52,127991.89191011238,0.0,-0.1493289015708132,0.0252808988764044,False,36.98881172839506,Low,,
QUALITEST GROUP UK LTD,127,6962480.83,54822.683700787406,0.0,-0.1724506798467142,0.1181102362204724,False,36.97916666666667,Low,,
ST HUGHS HOSPITAL,47,10962573.83,233246.2517021277,0.0,-0.155997760211958,0.0638297872340425,False,36.969521604938265,Low,,
AGILIA INFRASTRUCTURE PARTNERS LIMITED,9,238035.0,26448.33333333333,0.0,-0.1253032184208085,0.0,False,36.96469907407407,Low,,
G4S HEALTH SERVICES UK LTD,415,48010351.17,115687.59318072288,0.0,-0.1528029949080535,0.0481927710843373,False,36.950231481481474,Low,,
BOOTS OPTICIANS LTD,5,135308.5,27061.7,0.0,-0.1253203929223176,0.0,False,36.945408950617285,Low,,
DR DURR & PARTNERS,20,1426837.7,71341.885,0.0,-0.153254418615157,0.05,False,36.92129629629629,Low,,
LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,6,495481.5,82580.25,0.0,-0.1254162426631273,0.0,False,36.89718364197531,Low,,
BROWNE JACOBSON LLP,39,2123130.28,54439.23794871794,0.0,-0.1496347196462302,0.0256410256410256,False,36.87789351851852,Low,,
DR GRANT & PARTNERS,18,1492691.52,82927.30666666667,0.0,-0.1255361723277747,0.0,False,36.85860339506173,Low,2.0,317.0
MYLAN UK HEALTHCARE LTD,18,5731390.2,318410.56666666665,0.0,-0.1255614575976871,0.0,False,36.84895833333333,Low,,
UNIVERSITY SURGERY PORTSMOUTH,14,655226.8,46801.91428571429,0.0,-0.1256146701491381,0.0,False,36.83931327160494,Low,,
PICK EVERARD,21,615954.1,29331.147619047617,0.0,-0.1256484201807905,0.0,False,36.82002314814815,Low,,
NHS KNOWSLEY CCG,41,5061987.38,123463.10682926828,0.0,-0.1657045293868967,0.0975609756097561,False,36.77662037037037,Low,2.0,317.0
THE NEW FOSCOTE HOSPITAL LTD,38,3026885.39,79654.87868421053,0.0,-0.1769313387177729,0.131578947368421,False,36.77662037037037,Low,,
NHS LUTON CCG,40,3461571.61,86539.29024999999,0.0,-0.1672116814862642,0.1,False,36.766975308641975,Low,5.0,91.0
SHEERNESS HEALTH CENTRE,7,520604.38,74372.05428571429,0.0,-0.1258148808399891,0.0,False,36.76215277777778,Low,,
SERCO LTD,142,22565668.17,158913.1561267606,0.0,-0.1647060752518302,0.0915492957746478,False,36.75733024691358,Low,,
LEACROFT PRACTICE,38,2996438.15,78853.63552631579,0.0,-0.1504246603368636,0.0263157894736842,False,36.75733024691358,Low,,
BEACON GP CARE LTD,11,686563.0,62414.81818181818,0.0,-0.1259530985963532,0.0,False,36.74286265432099,Low,,
HERTFORDSHIRE DOMICILIARY SPECSAVERS LTD,7,217891.99,31127.42714285714,0.0,-0.1259623932119468,0.0,False,36.73321759259259,Low,,
MASON ADVISORY LTD,26,1641102.01,63119.30807692308,0.0,-0.1517058809276704,0.0384615384615384,False,36.7235725308642,Low,,
FERN HOUSE SURGERY,23,1554228.66,67575.15913043478,0.0,-0.1262234550978635,0.0,False,36.66570216049382,Low,,
SCOTTISH WATER BUSINESS STREAM,23,354784.91,15425.430869565216,0.0,-0.1264064599016833,0.0,False,36.61747685185185,Low,,
ULTRAMEDIC LTD,6,36350.6,6058.433333333333,0.0,-0.1264721187045655,0.0,False,36.607831790123456,Low,,
AMBROSE AVENUE GROUP PRACTICE,62,2700471.33,43555.98919354839,0.0161290322580645,-0.1781360146843063,0.0,False,36.59336419753086,Low,,
HCRG MEDICAL SERVICES LTD,60,20727163.02,345452.717,0.0,-0.1500753930641768,0.0166666666666666,False,36.58371913580247,Low,,
DR F S ALLEN & PARTNERS,7,959171.36,137024.48,0.0,-0.1266065995639339,0.0,False,36.54996141975308,Low,3.0,221.0
RIVERSIDE SURGERY,56,2498443.48,44615.06214285714,0.0,-0.1518714815045806,0.0357142857142857,False,36.5258487654321,Low,2.0,317.0
DR S M A EVERITT & PARTNERS,12,963441.04,80286.75333333334,0.0,-0.1267680893515784,0.0,False,36.49209104938272,Low,,
JSR OPTICIANS,9,386343.7,42927.07777777778,0.0,-0.1267813306694341,0.0,False,36.47280092592592,Low,4.0,136.0
SSP HEALTH PRIMARY CARE LTD,9,378750.0,42083.333333333336,0.0,-0.1269121214530002,0.0,False,36.42457561728395,Low,,
DR DANBY J & PARTNERS,13,1539363.7,118412.5923076923,0.0,-0.1269808910844107,0.0,False,36.40528549382716,Low,,
EDENRED CHILDCARE VOUCHER LTD,31,901358.99,29076.096451612902,0.0,-0.127082731812157,0.0,False,36.35706018518518,Low,,
FULLWELL MEDICAL CENTRE,9,583809.36,64867.706666666665,0.0,-0.1271682035233805,0.0,False,36.3184799382716,Low,,
BENCHMARK MANAGEMENT CONSULTING LTD,225,19764074.13,87840.32946666666,0.0,-0.1632656340376668,0.08,False,36.3088348765432,Low,,
DR GILKAR I A & PARTNER,11,638202.19,58018.380909090905,0.0,-0.1272019537746869,0.0,False,36.29918981481481,Low,,
WENTWORTH MEDICAL PRACTICE,11,2042486.88,185680.62545454543,0.0,-0.1274299211466602,0.0,False,36.24131944444444,Low,,
CAMBERWELL GREEN SURGERY,22,1617108.3299999998,73504.92409090909,0.0,-0.1275286459191962,0.0,False,36.18344907407407,Low,3.0,221.0
NORTH HYDE PRACTICE,18,725550.73,40308.37388888889,0.0,-0.1276420289566374,0.0,False,36.11593364197531,Low,2.0,317.0
BOOTH & PARTNERS,48,2113871.26,44038.98458333333,0.0,-0.151761743633643,0.0208333333333333,False,36.08699845679012,Low,8.0,61.0
UNIVERSITY OF NOTTINGHAM HEALTH SERVICE,16,673777.52,42111.095,0.0,-0.1277859237611391,0.0,False,36.08699845679012,Low,,
LINCS COMMUNITY HEALTH SERVICES NHS TRUST,196,32600106.86,166327.07581632654,0.0,-0.1658182493568946,0.086734693877551,False,36.06288580246913,Low,,
MILLRISE MEDICAL PRACTICE,16,994500.69,62156.293125,0.0,-0.1278488621792854,0.0,False,36.048418209876544,Low,,
NHS SOUTH DEVON AND TORBAY CCG,11,1954660.63,177696.42090909093,0.0,-0.1673505858749089,0.0909090909090909,False,36.04359567901234,Low,,
DEPARTMENT FOR INTERNATIONAL TRADE,23,3351363.0,145711.4347826087,0.0,-0.1661618062568711,0.0869565217391304,False,36.02430555555556,Low,0.0,590.0
DR S AHMED & PARTNERS,12,709497.08,59124.75666666666,0.0,-0.1278877384112654,0.0,False,36.019483024691354,Low,,
DLA PIPER UK LLP,40,2044717.55,51117.93875,0.0,-0.1628688999497321,0.075,False,35.97608024691358,Low,,
ELLISON VIEW SURGERY,16,1044984.01,65311.500625,0.0,-0.1279687379824595,0.0,False,35.96161265432099,Low,,
SURREY HEALTHY CHILDREN & FAMILIES LLP,23,1758231.0,76444.82608695653,0.0,-0.1940904970607178,0.1304347826086956,False,35.956790123456784,Low,,
ID MEDICAL GROUP LTD,9,423540.1,47060.01111111111,0.0,-0.1280489128166947,0.0,False,35.9326774691358,Low,,
PENTELOW PRACTICE,16,1094641.36,68415.085,0.0,-0.1280547724374701,0.0,False,35.923032407407405,Low,,
ARJO UK LIMITED,7,580415.8200000001,82916.54571428572,0.0,-0.1280788881089821,0.0,False,35.91338734567901,Low,,
MANCHESTER 2 DOMICILIARY SPECSAVERS LTD,10,319046.49,31904.649,0.0,-0.1282447804067411,0.0,False,35.86516203703704,Low,,
RENAL SERVICES OPERATIONS LTD,6,222904.0,37150.66666666666,0.0,-0.128352837710365,0.0,False,35.826581790123456,Low,,
LAUREL BANK SURGERY,15,1244054.43,82936.962,0.0,-0.1613402379256846,0.0666666666666666,False,35.797646604938265,Low,3.0,221.0
MACHIN & PARTNERS,7,441048.04,63006.862857142856,0.0,-0.1285121676246424,0.0,False,35.76871141975308,Low,,
BT PLC,96,7616600.140000001,79339.58479166667,0.0,-0.1537135119174992,0.03125,False,35.754243827160494,Low,,
BOLTON COMMUNITY PRACTICE,8,604891.04,75611.38,0.0,-0.1285500004210886,0.0,False,35.74942129629629,Low,,
AQUILANT LTD T/A AQUILANT MEDICAL,41,7052255.2,172006.2243902439,0.0,-0.1708765430940166,0.0975609756097561,False,35.69637345679012,Low,,
AMWELL PRACTICE,13,1984724.25,152671.09615384616,0.0,-0.1288422627084325,0.0,False,35.63368055555555,Low,,
GARDEN CITY PRACTICE,9,633373.93,70374.88111111111,0.0,-0.12885664792204,0.0,False,35.62403549382716,Low,,
KELLER P & PARTNERS,6,1170916.91,195152.81833333336,0.0,-0.1289130623616658,0.0,False,35.595100308641975,Low,,
TILBURY DOUGLAS CONSTRUCTION LTD,42,15983886.71,380568.7311904762,0.0,-0.128951558245553,0.0,False,35.57581018518518,Low,,
AKAMAI TECHNOLOGIES LTD,15,864716.65,57647.776666666665,0.0,-0.1625573067799739,0.0666666666666666,False,35.5275848765432,Low,,
LANGTON MEDICAL GROUP,9,591131.77,65681.30777777778,0.0,-0.1291146806729632,0.0,False,35.479359567901234,Low,,
MIDLAND MEDICAL COMPANY,24,2079354.77,86639.78208333334,0.0,-0.129137694443772,0.0,False,35.469714506172835,Low,,
SWANSCOMBE HEALTH CENTRE,17,894228.69,52601.68764705882,0.0,-0.1291547178597236,0.0,False,35.46006944444444,Low,,
RUSSELL REYNOLDS ASSOCIATES,6,191650.15,31941.691666666666,0.0,-0.1292264035941423,0.0,False,35.44077932098765,Low,0.0,590.0
MILLGATE HEALTHCARE PARTNERSHIP,22,1246010.89,56636.85863636364,0.0,-0.129236670635967,0.0,False,35.42148919753086,Low,,
DR M HELME & PARTNERS,14,730985.72,52213.26571428571,0.0,-0.1292555711105317,0.0,False,35.40219907407407,Low,,
KIDDERMINSTER MEDICAL CENTRE,5,429016.24,85803.24799999999,0.0,-0.1292699377265891,0.0,False,35.39255401234568,Low,,
APOLLO MEDICAL SOFTWARE SOLUTIONS LTD,14,469500.0,33535.71428571428,0.0,-0.1292783672856899,0.0,False,35.382908950617285,Low,,
DR SK PATEL & PARTNERS,10,754703.74,75470.374,0.0,-0.1293483158786887,0.0,False,35.33468364197531,Low,,
BADENOCH & CLARK,20,979555.33,48977.7665,0.0,-0.1587920916656438,0.05,True,35.32986111111111,Low,5.0,91.0
NARROWCLIFF SURGERY,27,2123650.67,78653.72851851852,0.0,-0.129370344256351,0.0,False,35.32503858024691,Low,,
HEALTHCARE AT HOME LTD,218,13295085.23,60986.629495412846,0.0,-0.1601242901835253,0.055045871559633,False,35.31057098765432,Low,,
HALDON HOUSE SURGERY EXMOUTH,6,230305.36,38384.22666666667,0.0,-0.1294874042402611,0.0,False,35.28645833333333,Low,,
EYE MANIA LTD,23,740217.45,32183.367391304346,0.0,-0.129515574458767,0.0,False,35.27681327160494,Low,,
GLEBE HOUSE SURGERY,16,1435267.79,89704.236875,0.0,-0.1295253083908051,0.0,False,35.257523148148145,Low,2.0,317.0
ILLINGWORTH & GREGORY LTD,9,716447.44,79605.2711111111,0.0,-0.1296167428635287,0.0,False,35.238233024691354,Low,,
PEOPLEHUB NETWORK COMMUNITY INTEREST CO,5,232477.5,46495.5,0.0,-0.1296934565380182,0.0,False,35.19000771604938,Low,2.0,317.0
WESTCOURT SURGERY,8,560696.58,70087.0725,0.0,-0.1297201539019432,0.0,False,35.17071759259259,Low,,
KERNOW HEALTH COMMUNITY INTEREST CO,126,8756875.77,69499.01404761904,0.0,-0.1680558912860254,0.0793650793650793,False,35.16589506172839,Low,,
VICTORIA MEDICAL CENTRE (GREEN STREET CLINIC),19,1250842.52,65833.81684210527,0.0,-0.1297764877722064,0.0,False,35.141782407407405,Low,,
DAISY CORPORATE SERVICES,5,356736.0,71347.2,0.0,-0.1298175830193809,0.0,False,35.12249228395061,Low,1.0,552.0
PINE VIEW PRACTICE,16,791768.36,49485.5225,0.0,-0.1298536638050163,0.0,False,35.11284722222222,Low,,
DR S C MONELLA & PARTNERS,12,973687.47,81140.6225,0.0,-0.1298547934384074,0.0,False,35.10320216049382,Low,,
EYES AT HOME LTD,10,289774.05,28977.405,0.0,-0.1298674235156958,0.0,False,35.09355709876543,Low,,
POOL MEDICAL CENTRE,10,758717.33,75871.733,0.0,-0.1298733664854026,0.0,False,35.08391203703704,Low,,
DR JONES I P & PARTNERS,9,441095.66,49010.62888888889,0.0,-0.1299407094682273,0.0,False,35.06462191358025,Low,,
SHEFFIELD 2 DOMICILIARY SPECSAVERS LTD,8,227429.66,28428.7075,0.0,-0.1299554076904654,0.0,False,35.05497685185185,Low,,
HARBOUR MEDICAL PRACTICE (G82217),5,448772.14,89754.428,0.0,-0.1300722387326772,0.0,False,35.045331790123456,Low,,
